param_id,param_name,param_describe,default_value,value_type,run_value,log_id
1840,drop_out,Dropout probability.,0.2,,0.2,80
1841,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,80
1842,margin,Positive and negative sample spacing.,0.4,,0.4,80
1843,loop_nums,Number of outer loops.,4.0,,4.0,80
1844,batch_num,Number of inner loops.,1000.0,,1000.0,80
1845,val_step,Number of val loops.,500.0,,500.0,80
1846,eval_batch_size,Batch size during evaluation.,1.0,,1.0,80
1847,inclass_augment,In-class enhancement strategy.,0.0,,0.0,80
1848,squared,Whether to square the Euclidean distance.,0.0,,0.0,80
1849,pos_emb_dim,Position embedding dimension.,10.0,,10.0,80
1850,vat,Virtual adversarial training.,0.0,,0.0,80
1851,temp_neg,Temperature parameter.,10.0,,10.0,80
1852,embedding_dim,Sentence embedding dimension.,64.0,,64.0,80
1853,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,80
1854,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,80
1855,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,80
1856,lr_boundary,The learning rate of the decision boundary.,0.05,,0.05,81
1857,warmup_proportion,The warmup ratio for learning rate. | (float),0.1,,0.1,81
1858,freeze_bert_parameters,Freeze the parameters of bert.,1.0,,1.0,81
1859,lr_boundary,The learning rate of the decision boundary.,0.05,,0.05,82
1860,warmup_proportion,The warmup ratio for learning rate. | (float),0.1,,0.1,82
1861,freeze_bert_parameters,Freeze the parameters of bert.,1.0,,1.0,82
1862,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,83
1863,feat_dim,The feature dimension.,768.0,,768.0,83
1864,warmup_step,The warmup step for learning rate.,500.0,,500.0,83
1865,p_mult,Anti-disturbance coefficient.,0.03,,0.03,83
1866,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,83
1867,drop_out,Dropout probability.,0.2,,0.2,83
1868,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,83
1869,margin,Positive and negative sample spacing.,0.4,,0.4,83
1870,loop_nums,Number of outer loops.,4.0,,4.0,83
1871,batch_num,Number of inner loops.,1000.0,,1000.0,83
1872,val_step,Number of val loops.,500.0,,500.0,83
1873,eval_batch_size,Batch size during evaluation.,1.0,,1.0,83
1874,inclass_augment,In-class enhancement strategy.,0.0,,0.0,83
1875,squared,Whether to square the Euclidean distance.,0.0,,0.0,83
1876,pos_emb_dim,Position embedding dimension.,10.0,,10.0,83
1877,vat,Virtual adversarial training.,0.0,,0.0,83
1878,temp_neg,Temperature parameter.,10.0,,10.0,83
1879,embedding_dim,Sentence embedding dimension.,64.0,,64.0,83
1880,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,83
1881,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,83
1882,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,83
1883,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,83
1884,feat_dim,The feature dimension.,768.0,,768.0,83
1885,warmup_step,The warmup step for learning rate.,500.0,,500.0,83
1886,p_mult,Anti-disturbance coefficient.,0.03,,0.03,83
1887,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,83
1888,drop_out,Dropout probability.,0.2,,0.2,83
1889,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,83
1890,margin,Positive and negative sample spacing.,0.4,,0.4,83
1891,loop_nums,Number of outer loops.,4.0,,4.0,83
1892,batch_num,Number of inner loops.,1000.0,,1000.0,83
1893,val_step,Number of val loops.,500.0,,500.0,83
1894,eval_batch_size,Batch size during evaluation.,1.0,,1.0,83
1895,inclass_augment,In-class enhancement strategy.,0.0,,0.0,83
1896,squared,Whether to square the Euclidean distance.,0.0,,0.0,83
1897,pos_emb_dim,Position embedding dimension.,10.0,,10.0,83
1898,vat,Virtual adversarial training.,0.0,,0.0,83
1899,temp_neg,Temperature parameter.,10.0,,10.0,83
1900,embedding_dim,Sentence embedding dimension.,64.0,,64.0,83
1901,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,83
1902,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,83
1903,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,83
1904,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,83
1905,feat_dim,The feature dimension.,768.0,,768.0,83
1906,warmup_step,The warmup step for learning rate.,500.0,,500.0,83
1907,p_mult,Anti-disturbance coefficient.,0.03,,0.03,83
1908,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,83
1909,drop_out,Dropout probability.,0.2,,0.2,83
1910,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,83
1911,margin,Positive and negative sample spacing.,0.4,,0.4,83
1912,loop_nums,Number of outer loops.,4.0,,4.0,83
1913,batch_num,Number of inner loops.,1000.0,,1000.0,83
1914,val_step,Number of val loops.,500.0,,500.0,83
1915,eval_batch_size,Batch size during evaluation.,1.0,,1.0,83
1916,inclass_augment,In-class enhancement strategy.,0.0,,0.0,83
1917,squared,Whether to square the Euclidean distance.,0.0,,0.0,83
1918,pos_emb_dim,Position embedding dimension.,10.0,,10.0,83
1919,vat,Virtual adversarial training.,0.0,,0.0,83
1920,temp_neg,Temperature parameter.,10.0,,10.0,83
1921,embedding_dim,Sentence embedding dimension.,64.0,,64.0,83
1922,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,83
1923,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,83
1924,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,83
1925,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,84
1926,feat_dim,The feature dimension.,768.0,,768.0,84
1927,warmup_step,The warmup step for learning rate.,500.0,,500.0,84
1928,p_mult,Anti-disturbance coefficient.,0.03,,0.03,84
1929,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,84
1930,drop_out,Dropout probability.,0.2,,0.2,84
1931,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,84
1932,margin,Positive and negative sample spacing.,0.4,,0.4,84
1933,loop_nums,Number of outer loops.,4.0,,4.0,84
1934,batch_num,Number of inner loops.,1000.0,,1000.0,84
1935,val_step,Number of val loops.,500.0,,500.0,84
1936,eval_batch_size,Batch size during evaluation.,1.0,,1.0,84
1937,inclass_augment,In-class enhancement strategy.,0.0,,0.0,84
1938,squared,Whether to square the Euclidean distance.,0.0,,0.0,84
1939,pos_emb_dim,Position embedding dimension.,10.0,,10.0,84
1940,vat,Virtual adversarial training.,0.0,,0.0,84
1941,temp_neg,Temperature parameter.,10.0,,10.0,84
1942,embedding_dim,Sentence embedding dimension.,64.0,,64.0,84
1943,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,84
1944,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,84
1945,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,84
1946,lr_boundary,The learning rate of the decision boundary.,0.05,,0.05,87
1947,warmup_proportion,The warmup ratio for learning rate. | (float),0.1,,0.1,87
1948,freeze_bert_parameters,Freeze the parameters of bert.,1.0,,1.0,87
1949,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,88
1950,feat_dim,The feature dimension.,768.0,,768.0,88
1951,warmup_step,The warmup step for learning rate.,500.0,,500.0,88
1952,p_mult,Anti-disturbance coefficient.,0.03,,0.03,88
1953,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,88
1954,drop_out,Dropout probability.,0.2,,0.2,88
1955,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,88
1956,margin,Positive and negative sample spacing.,0.4,,0.4,88
1957,loop_nums,Number of outer loops.,4.0,,4.0,88
1958,batch_num,Number of inner loops.,1000.0,,1000.0,88
1959,val_step,Number of val loops.,500.0,,500.0,88
1960,eval_batch_size,Batch size during evaluation.,1.0,,1.0,88
1961,inclass_augment,In-class enhancement strategy.,0.0,,0.0,88
1962,squared,Whether to square the Euclidean distance.,0.0,,0.0,88
1963,pos_emb_dim,Position embedding dimension.,10.0,,10.0,88
1964,vat,Virtual adversarial training.,0.0,,0.0,88
1965,temp_neg,Temperature parameter.,10.0,,10.0,88
1966,embedding_dim,Sentence embedding dimension.,64.0,,64.0,88
1967,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,88
1968,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,88
1969,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,88
1970,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,89
1971,feat_dim,The feature dimension.,768.0,,768.0,89
1972,warmup_step,The warmup step for learning rate.,500.0,,500.0,89
1973,p_mult,Anti-disturbance coefficient.,0.03,,0.03,89
1974,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,89
1975,drop_out,Dropout probability.,0.2,,0.2,89
1976,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,89
1977,margin,Positive and negative sample spacing.,0.4,,0.4,89
1978,loop_nums,Number of outer loops.,4.0,,4.0,89
1979,batch_num,Number of inner loops.,1000.0,,1000.0,89
1980,val_step,Number of val loops.,500.0,,500.0,89
1981,eval_batch_size,Batch size during evaluation.,1.0,,1.0,89
1982,inclass_augment,In-class enhancement strategy.,0.0,,0.0,89
1983,squared,Whether to square the Euclidean distance.,0.0,,0.0,89
1984,pos_emb_dim,Position embedding dimension.,10.0,,10.0,89
1985,vat,Virtual adversarial training.,0.0,,0.0,89
1986,temp_neg,Temperature parameter.,10.0,,10.0,89
1987,embedding_dim,Sentence embedding dimension.,64.0,,64.0,89
1988,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,89
1989,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,89
1990,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,89
1991,n_neighbors,The number of neighbors of LOF.,20.0,,20.0,90
1992,contamination,The contamination factor of LOF.,0.05,,0.05,90
1993,freeze_bert_parameters,Freeze the parameters of bert.,1.0,,1.0,90
1994,distance_type,The distance_type.,cosine,,cosine,91
1995,weibull_tail_size,The factor of weibull model.,20,,20,91
1996,threshold,The probability threshold for detecting the open samples.,0.5,,0.5,91
1997,alpharank,The factor of alpha rank.,10,,10,91
1998,freeze_bert_parameters,Freeze the parameters of bert.,1,,1,91
1999,distance_type,The distance_type.,cosine,,cosine,92
2000,weibull_tail_size,The factor of weibull model.,20,,20,92
2001,threshold,The probability threshold for detecting the open samples.,0.5,,0.5,92
2002,alpharank,The factor of alpha rank.,10,,10,92
2003,freeze_bert_parameters,Freeze the parameters of bert.,1,,1,92
2004,scale,The scale factor of DOC.,2,,2,94
2005,freeze_bert_parameters,Freeze the parameters of bert.,1,,1,94
2006,scale,The scale factor of DOC.,2,,2,93
2007,freeze_bert_parameters,Freeze the parameters of bert.,1,,1,93
2008,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,95
2009,feat_dim,The feature dimension.,768.0,,768.0,95
2010,warmup_step,The warmup step for learning rate.,500.0,,500.0,95
2011,p_mult,Anti-disturbance coefficient.,0.03,,0.03,95
2012,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,95
2013,drop_out,Dropout probability.,0.2,,0.2,95
2014,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,95
2015,margin,Positive and negative sample spacing.,0.4,,0.4,95
2016,loop_nums,Number of outer loops.,4.0,,4.0,95
2017,batch_num,Number of inner loops.,1000.0,,1000.0,95
2018,val_step,Number of val loops.,500.0,,500.0,95
2019,eval_batch_size,Batch size during evaluation.,1.0,,1.0,95
2020,inclass_augment,In-class enhancement strategy.,0.0,,0.0,95
2021,squared,Whether to square the Euclidean distance.,0.0,,0.0,95
2022,pos_emb_dim,Position embedding dimension.,10.0,,10.0,95
2023,vat,Virtual adversarial training.,0.0,,0.0,95
2024,temp_neg,Temperature parameter.,10.0,,10.0,95
2025,embedding_dim,Sentence embedding dimension.,64.0,,64.0,95
2026,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,95
2027,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,95
2028,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,95
2029,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,97
2030,feat_dim,The feature dimension.,768.0,,768.0,97
2031,warmup_step,The warmup step for learning rate.,500.0,,500.0,97
2032,p_mult,Anti-disturbance coefficient.,0.03,,0.03,97
2033,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,97
2034,drop_out,Dropout probability.,0.2,,0.2,97
2035,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,97
2036,margin,Positive and negative sample spacing.,0.4,,0.4,97
2037,loop_nums,Number of outer loops.,4.0,,4.0,97
2038,batch_num,Number of inner loops.,1000.0,,1000.0,97
2039,val_step,Number of val loops.,500.0,,500.0,97
2040,eval_batch_size,Batch size during evaluation.,1.0,,1.0,97
2041,inclass_augment,In-class enhancement strategy.,0.0,,0.0,97
2042,squared,Whether to square the Euclidean distance.,0.0,,0.0,97
2043,pos_emb_dim,Position embedding dimension.,10.0,,10.0,97
2044,vat,Virtual adversarial training.,0.0,,0.0,97
2045,temp_neg,Temperature parameter.,10.0,,10.0,97
2046,embedding_dim,Sentence embedding dimension.,64.0,,64.0,97
2047,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,97
2048,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,97
2049,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,97
2050,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,96
2051,feat_dim,The feature dimension.,768.0,,768.0,96
2052,warmup_step,The warmup step for learning rate.,500.0,,500.0,96
2053,p_mult,Anti-disturbance coefficient.,0.03,,0.03,96
2054,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,96
2055,drop_out,Dropout probability.,0.2,,0.2,96
2056,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,96
2057,margin,Positive and negative sample spacing.,0.4,,0.4,96
2058,loop_nums,Number of outer loops.,4.0,,4.0,96
2059,batch_num,Number of inner loops.,1000.0,,1000.0,96
2060,val_step,Number of val loops.,500.0,,500.0,96
2061,eval_batch_size,Batch size during evaluation.,1.0,,1.0,96
2062,inclass_augment,In-class enhancement strategy.,0.0,,0.0,96
2063,squared,Whether to square the Euclidean distance.,0.0,,0.0,96
2064,pos_emb_dim,Position embedding dimension.,10.0,,10.0,96
2065,vat,Virtual adversarial training.,0.0,,0.0,96
2066,temp_neg,Temperature parameter.,10.0,,10.0,96
2067,embedding_dim,Sentence embedding dimension.,64.0,,64.0,96
2068,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,96
2069,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,96
2070,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,96
